sample	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
621_Teno_4537_2002	-0.0107	-0.0116	-0.0112	-0.0252	-0.0118	-0.0064	0.0012	-0.0023	-0.0024	-0.0002
622_Teno_4540_2002	-0.0109	-0.0167	-0.0031	-0.0295	0.0027	-0.0084	-0.0056	0.0025	-0.0046	-0.0032
623_Teno_4542_2002	-0.0097	-0.0078	-0.0044	-0.0166	0.0109	-0.0046	-0.0067	-0.0022	-0.0008	0.0011
624_Teno_4548_2002	-0.0144	-0.0149	-0.0099	0.0018	0.0023	-0.0142	0.0032	0.0017	0.0009	0.0038
625_Teno_4556_2002	-0.0021	-0.0029	-0.0079	-0.0171	-0.0067	-0.0048	0.0042	0.0007	-0.0001	0.0005
626_Teno_4562_2002	-0.0108	-0.0151	-0.0076	-0.0213	-0.0001	0.0021	-0.0037	-0.0004	-0.0003	-0.0014
627_Teno_4563_2002	-0.0096	-0.0124	-0.0098	-0.028	-0.006	-0.0039	0.0012	-0.0007	0.0007	0.0059
628_Teno_4570_2002	-0.0063	-0.0149	-0.0047	-0.0048	-0.009	-0.0015	0.0063	-0.0008	-0.0003	0.0007
629_Teno_4579_2002	-0.0153	-0.0125	-0.0137	0.0022	0.0039	0.0073	0.0087	0.0268	-0.0271	-0.0123
630_Teno_4580_2002	-0.0094	-0.0096	-0.0018	-0.0032	-0.0038	0.0027	0.0023	-0.0012	0.0	0.0
631_Teno_4583_2002	-0.0127	-0.0112	-0.0064	0.0171	0.0106	0.0039	0.0038	0.0022	-0.0005	-0.0001
632_Teno_4592_2002	-0.0132	-0.012	-0.0062	-0.0119	0.0138	-0.0153	0.0046	0.0009	0.0076	0.0092
633_Teno_4595_2002	-0.0062	-0.0119	-0.0005	-0.0062	-0.0007	0.0022	0.001	-0.0029	0.0048	0.0105
634_Teno_4596_2002	-0.0119	-0.0092	-0.002	-0.0103	0.0049	0.009	0.0056	0.0011	0.0052	-0.0029
635_Teno_4599_2002	-0.0156	-0.0118	-0.0102	-0.0115	-0.0118	-0.0015	0.0016	-0.0051	0.0315	0.0128
636_Teno_4650_2002	-0.0165	-0.0138	-0.0076	-0.0192	-0.0032	-0.0087	-0.0017	-0.0012	-0.001	0.0001
637_Teno_4695_2002	-0.0081	-0.0137	-0.0068	0.0094	-0.0026	-0.0028	0.0016	0.0029	-0.0023	0.0029
638_Teno_4775_2002	-0.0103	-0.013	-0.0061	0.014	0.0136	0.0036	0.0041	0.0007	0.0001	0.0038
639_Teno_4788_2002	-0.013	-0.0094	0.0012	0.0172	-0.0051	0.005	-0.0	-0.0046	-0.0001	0.0005
640_Teno_4793_2002	-0.0054	-0.0082	-0.0034	0.0095	0.0088	-0.0026	0.0079	-0.0017	-0.0009	-0.0007
641_Teno_4794_2002	-0.0138	-0.0111	0.0005	0.0181	-0.0038	-0.0043	-0.0022	0.0032	0.0006	0.0007
642_Teno_2303_2003	-0.012	-0.0082	0.009	0.0179	0.0055	0.0033	-0.0008	0.0006	-0.0055	-0.0012
643_Teno_2519_2003	-0.0119	-0.0132	-0.0057	0.0166	0.0034	0.004	-0.002	-0.0009	-0.0001	-0.0
644_Teno_2520_2003	-0.0144	-0.0084	0.0009	0.008	-0.0001	-0.0034	0.0006	0.0079	0.0096	-0.0097
645_Teno_2605_2003	-0.013	-0.0091	-0.0075	0.0104	0.0031	0.0057	0.0028	-0.0052	-0.0022	0.0057
646_Teno_2608_2003	-0.0054	-0.0169	-0.0055	0.0172	0.0032	-0.0013	0.0007	-0.0036	0.0002	-0.0007
647_Teno_2632_2003	-0.0148	-0.0121	-0.0046	-0.0226	0.0021	-0.0013	0.0033	-0.0171	0.056	-0.0061
648_Teno_2635_2003	-0.0152	-0.0099	-0.0164	0.0023	0.0005	0.0	0.0007	-0.0019	0.0004	-0.0002
649_Teno_2683_2003	-0.0102	-0.0094	-0.0053	0.0103	0.0078	0.0011	-0.0027	0.0056	0.0001	0.0003
650_Teno_2684_2003	-0.0086	-0.0092	-0.0059	-0.0177	0.0095	0.0023	0.0072	0.0029	-0.0111	0.0106
651_Teno_2687_2003	-0.0132	-0.0127	-0.0023	0.0086	-0.0026	-0.0086	0.0027	0.0053	-0.0038	-0.0016
652_Teno_2689_2003	-0.014	-0.0112	0.0024	0.0165	0.0084	0.002	-0.0014	-0.0033	-0.002	-0.0019
653_Teno_2690_2003	-0.0076	-0.0118	-0.0114	0.0109	-0.0068	0.0011	0.0073	0.0017	-0.0003	-0.001
654_Teno_2691_2003	-0.0013	-0.0061	-0.0004	-0.0006	-0.0009	-0.0006	0.0015	-0.0004	-0.0008	-0.0007
655_Teno_2692_2003	-0.0117	-0.0144	-0.0098	-0.0007	-0.0069	0.003	0.0072	0.0004	-0.0002	0.0013
656_Teno_2776_2003	-0.0136	-0.0071	-0.0078	0.0026	-0.0036	-0.0015	0.0017	0.005	0.0009	0.0059
657_Teno_2788_2003	-0.0052	-0.0101	-0.0082	0.017	0.0095	0.0025	-0.0022	-0.0088	0.0004	0.0002
658_Teno_2790_2003	-0.0127	-0.0164	-0.0016	0.021	0.0012	0.0001	-0.0026	-0.0006	-0.0011	0.0009
659_Teno_2792_2003	-0.0111	-0.0108	-0.0018	-0.0211	0.0071	-0.0005	-0.003	0.0	-0.0026	-0.0019
660_Teno_2798_2003	-0.0107	-0.0136	-0.0063	0.0133	0.0062	-0.0033	-0.0004	0.0002	0.0	0.0009
661_Teno_2799_2003	-0.0096	-0.0067	-0.0056	0.0106	0.0065	-0.0002	0.0034	0.0	-0.002	-0.0002
662_Teno_2800_2003	-0.0081	-0.0108	-0.0119	0.0089	0.0144	0.0017	-0.0022	-0.0063	0.0005	0.0002
663_Teno_2801_2003	-0.0093	-0.0069	-0.0057	0.0142	0.0015	-0.0002	0.0018	-0.0001	-0.0002	0.0013
664_Teno_2804_2003	-0.012	-0.0151	-0.0014	0.018	-0.0047	-0.0017	-0.0054	-0.0041	-0.0035	0.0005
665_Teno_2805_2003	-0.0147	-0.011	0.0017	0.0163	-0.0035	-0.0005	0.0025	0.0014	-0.001	0.0001
666_Teno_2806_2003	-0.0088	-0.0043	0.0008	-0.018	-0.0017	0.0017	-0.0	-0.0018	-0.0001	0.0009
667_Teno_2808_2003	-0.0148	-0.0106	-0.001	-0.0277	-0.0025	-0.0031	-0.0033	-0.0006	0.0004	-0.0001
668_Teno_2809_2003	-0.0093	-0.0072	0.0003	0.0142	0.0033	-0.0014	0.0009	0.0036	-0.0034	0.0051
669_Teno_2814_2003	-0.0145	-0.0062	-0.0088	0.0143	0.0013	-0.0027	0.0062	-0.0036	-0.0001	-0.0001
670_Teno_2816_2003	-0.0129	-0.005	0.0021	0.0083	-0.0071	-0.004	0.001	0.0051	0.0068	-0.0041
671_Teno_2820_2003	-0.0039	-0.0208	-0.0019	0.004	-0.0132	-0.0045	0.0026	-0.0012	-0.0016	-0.0024
672_Teno_2822_2003	-0.0075	-0.0089	0.0034	0.0116	-0.0074	-0.0006	-0.0003	0.0018	0.0236	-0.007
673_Teno_2824_2003	-0.0165	-0.0149	-0.0069	0.0172	-0.0014	-0.0083	-0.0028	0.0022	-0.0019	-0.0001
674_Teno_2827_2003	-0.0056	-0.0129	-0.0028	-0.0024	-0.0113	0.0001	-0.0099	0.0081	0.0024	0.0015
675_Teno_2853_2003	-0.0094	-0.0149	0.0026	0.0125	-0.0095	-0.0022	-0.0013	-0.0005	0.0007	-0.0045
676_Teno_2895_2003	-0.0099	-0.0118	-0.002	0.0171	-0.0055	-0.0135	-0.0084	0.0012	0.0003	0.0
677_Teno_2929_2003	-0.0147	-0.0136	-0.004	-0.02	-0.0067	0.0031	-0.0004	0.0004	0.0015	0.0
678_Teno_2955_2003	-0.0118	-0.0083	-0.0028	-0.0067	0.0003	0.0139	-0.0011	-0.0007	-0.0004	-0.0044
679_Teno_2989_2003	-0.0105	-0.0133	0.0112	0.0192	0.0063	-0.0064	-0.0001	0.0016	-0.0	-0.0009
680_Teno_3022_2003	-0.0132	-0.0104	-0.0076	0.0103	-0.0106	-0.0022	0.0024	0.001	0.0022	0.0005
681_Teno_3024_2003	-0.0077	-0.0136	0.0012	-0.0141	-0.013	0.0091	-0.0004	0.0015	-0.0029	-0.0001
682_Teno_3025_2003	-0.004	-0.0051	-0.0025	-0.0065	-0.0095	0.0063	0.0009	-0.0003	-0.0039	-0.0017
683_Teno_3026_2003	-0.0073	-0.0135	-0.0062	0.0045	-0.0022	-0.0114	0.0074	0.0086	0.0032	0.001
684_Teno_3033_2003	-0.0083	-0.0104	0.002	0.0165	0.0029	-0.0012	0.0007	0.0002	-0.0037	0.0061
685_Teno_3035_2003	-0.0101	-0.0063	0.0032	-0.0141	-0.0009	0.0071	-0.007	-0.0017	-0.0007	0.0014
686_Teno_3058_2003	-0.012	-0.0063	-0.0059	-0.0115	-0.0001	-0.0016	0.004	0.0093	0.0032	-0.0026
687_Teno_3060_2003	-0.0069	-0.0126	0.003	-0.0024	0.0029	0.0133	-0.0032	-0.0009	-0.0022	-0.0005
688_Teno_3061_2003	-0.0154	-0.0103	-0.0021	-0.0318	0.0092	-0.0068	-0.0063	-0.0025	0.002	0.0005
689_Teno_3062_2003	-0.0107	-0.0117	-0.0107	-0.0308	0.0109	-0.0006	0.0064	0.0016	-0.0	0.0021
690_Teno_3063_2003	-0.012	-0.0081	-0.0162	0.0009	0.0013	0.0009	0.0011	-0.001	-0.0001	0.0003
691_Teno_3069_2003	-0.0135	-0.012	-0.0122	-0.0128	-0.0043	0.0068	-0.0013	-0.003	0.0017	0.0
692_Teno_3086_2003	-0.0118	-0.0056	-0.0091	0.0194	0.0139	-0.0068	-0.0013	-0.0037	-0.0019	-0.0021
693_Teno_3089_2003	-0.0075	-0.0091	-0.0053	0.0216	-0.0037	0.0059	0.0008	-0.0014	-0.0005	0.0002
694_Teno_3091_2003	-0.0061	-0.0157	0.0074	-0.0063	0.004	0.0106	0.0045	-0.0001	0.0001	0.0004
695_Teno_3137_2003	-0.0103	-0.0123	-0.0081	-0.0134	-0.0002	-0.0033	0.0018	-0.0034	0.0045	0.0008
696_Teno_3139_2003	-0.015	-0.0042	-0.0043	0.012	-0.0057	0.0062	0.0036	-0.0285	0.005	0.0142
697_Teno_3141_2003	-0.0152	-0.0124	-0.0063	-0.0221	-0.0003	-0.0031	-0.0003	0.0	0.0001	0.0004
698_Teno_3144_2003	-0.0184	-0.0118	0.0048	-0.0059	0.019	0.0025	-0.0019	0.0008	0.0017	0.0019
699_Teno_3147_2003	-0.0068	-0.0071	-0.005	-0.0069	0.0023	0.0062	-0.0041	-0.0018	0.0007	0.0168
700_Teno_3151_2003	-0.009	-0.0134	0.0024	0.0113	0.0017	-0.0017	-0.0028	0.0006	0.0016	-0.0034
701_Teno_3153_2003	-0.0109	-0.008	-0.0036	0.0075	0.0002	0.0055	-0.0046	-0.0005	-0.001	-0.0046
702_Teno_3154_2003	-0.0107	-0.0116	-0.0088	0.009	0.006	0.0014	-0.0011	-0.0002	0.0003	-0.0004
703_Teno_3155_2003	-0.0156	-0.0084	-0.0021	0.0187	-0.0029	-0.0066	0.0011	0.0023	0.0007	-0.0061
704_Teno_3159_2003	-0.0066	-0.0032	0.0014	-0.0008	0.0008	0.0029	-0.0003	0.0049	0.0008	-0.0029
705_Teno_3160_2003	-0.0148	-0.0159	-0.009	-0.0392	0.0013	0.0	0.0024	-0.0025	-0.004	-0.0
706_Teno_3161_2003	-0.0098	-0.0179	-0.0092	-0.0299	-0.0	0.0034	-0.0002	-0.0046	-0.0013	-0.0011
707_Teno_3168_2003	-0.0088	-0.0144	-0.0014	-0.0386	0.0035	0.0037	0.0009	-0.0031	-0.0013	-0.0013
708_Teno_3173_2003	-0.0122	-0.0086	-0.0045	0.0096	0.0132	-0.0105	0.0088	-0.0035	0.0013	0.0002
709_Teno_3179_2003	-0.0134	-0.0115	0.0006	0.0176	0.0141	-0.0052	0.0122	0.0016	-0.0003	0.0013
710_Teno_3184_2003	-0.0144	-0.0019	-0.0039	-0.0159	0.0068	-0.0075	-0.0006	0.0018	0.0061	-0.0012
711_Teno_3186_2003	-0.0082	-0.0089	-0.0031	0.0103	0.0012	0.0012	-0.0006	0.0004	0.0001	-0.0028
712_Teno_3189_2003	-0.0099	-0.0039	0.007	-0.0182	-0.0004	0.0004	0.0064	0.0022	-0.0022	0.0004
713_Teno_3192_2003	-0.0032	-0.0081	0.0236	0.0036	0.0004	0.0025	-0.0028	0.0015	-0.0077	0.0148
714_Teno_3193_2003	-0.012	-0.0085	-0.0054	0.0169	0.0006	0.0029	-0.0016	-0.0002	-0.0007	0.0
715_Teno_3196_2003	-0.0079	-0.0109	-0.0061	0.012	-0.0058	0.0065	0.0053	-0.0186	0.0176	-0.009
716_Teno_3197_2003	-0.0087	-0.0104	-0.012	0.0086	0.0027	-0.0031	-0.0004	0.0027	0.0005	-0.0005
717_Teno_3204_2003	-0.0091	-0.0161	0.0038	-0.0124	-0.005	-0.0057	0.0005	0.0032	0.0006	0.0003
718_Teno_3210_2003	-0.0096	-0.0144	0.0003	0.0258	0.0052	-0.0057	0.0024	0.0053	0.0015	0.0012
719_Teno_3215_2003	-0.0063	-0.0113	0.0007	0.0057	0.0005	0.0014	0.0003	0.0049	-0.0004	0.0
720_Teno_3216_2003	-0.014	-0.0133	-0.0081	0.0143	0.0058	0.0023	-0.0004	-0.0027	-0.0005	-0.0062
721_Teno_3217_2003	-0.0035	-0.0066	-0.0029	0.0226	0.0064	0.0046	0.0037	-0.005	0.0015	-0.0031
722_Teno_3218_2003	-0.0057	-0.0135	-0.012	0.0085	-0.004	-0.0096	0.0038	-0.0003	-0.0	0.0005
723_Teno_3223_2003	-0.0066	-0.0142	-0.0048	0.008	0.003	0.0028	-0.001	0.0003	0.0022	-0.0018
724_Teno_3224_2003	-0.014	-0.0074	-0.0188	0.0188	-0.0005	0.0141	0.0087	-0.0	0.003	0.0002
725_Teno_3230_2003	-0.0117	-0.0124	-0.0104	-0.0048	0.0059	0.0036	0.011	0.0008	-0.0013	-0.0021
726_Teno_3231_2003	-0.012	-0.0105	-0.0034	0.0218	0.0003	0.0032	0.001	-0.0007	0.0002	0.0002
727_Teno_3233_2003	-0.012	-0.0126	-0.0077	-0.0292	0.0095	0.001	-0.0078	0.0012	-0.0015	0.0028
728_Teno_3235_2003	-0.0078	-0.005	-0.0078	0.025	0.0019	0.0015	0.0001	0.0057	-0.0003	-0.0012
729_Teno_3244_2003	-0.0089	-0.0146	0.0002	0.008	0.0035	0.0002	0.0005	0.0015	0.0006	-0.0044
730_Teno_3245_2003	-0.0158	-0.0137	0.0034	0.0034	0.0041	0.0006	0.0018	0.001	-0.0006	0.0011
731_Teno_3249_2003	-0.0136	-0.0141	-0.0073	0.003	0.0031	0.003	-0.0028	0.0033	0.0014	-0.0004
732_Teno_3250_2003	-0.0111	-0.0135	-0.0126	0.0051	0.002	0.0015	-0.0005	-0.0027	-0.0	0.0006
733_Teno_3251_2003	-0.0095	-0.0107	-0.0029	0.0132	0.0076	0.0027	-0.0054	-0.0005	0.0002	0.0015
734_Teno_3253_2003	-0.0162	-0.0069	-0.0069	-0.024	-0.0011	-0.0082	-0.0036	-0.002	0.0003	0.0006
735_Teno_3254_2003	-0.0162	-0.0104	-0.0056	0.018	0.0101	-0.0095	0.0032	-0.0014	0.0004	0.0001
736_Teno_3257_2003	-0.0175	-0.0138	-0.0021	-0.0258	-0.0047	-0.0036	-0.0011	-0.0009	0.0013	0.0007
737_Teno_3259_2003	-0.0071	-0.0061	-0.0042	-0.025	-0.0073	0.0032	-0.001	-0.0056	0.0005	-0.0046
738_Teno_3265_2003	-0.0052	-0.0124	-0.0017	-0.0021	-0.0027	0.0026	0.0006	-0.0011	0.0075	0.0142
739_Teno_3269_2003	-0.0136	-0.0112	-0.0084	0.0183	-0.0064	-0.0017	0.0056	0.0001	-0.0052	-0.0115
740_Teno_3272_2003	-0.0114	-0.012	-0.0026	0.0076	-0.0081	-0.0047	-0.0007	0.0021	0.0009	0.0016
741_Teno_3277_2003	-0.0104	-0.0157	-0.0075	-0.0298	0.0076	-0.0113	0.003	0.0021	-0.0004	0.0002
742_Teno_3278_2003	-0.0066	-0.0162	-0.0117	-0.0288	-0.0009	0.0071	-0.0048	-0.0127	-0.001	0.0009
743_Teno_3294_2003	-0.0145	-0.0141	0.0024	-0.0241	0.0009	-0.0025	0.0021	-0.0017	-0.0001	0.0001
744_Teno_3300_2003	-0.0094	-0.0161	-0.0135	0.0048	0.0072	-0.0025	-0.0061	-0.0026	0.0019	0.0008
745_Teno_3302_2003	-0.0126	-0.0125	0.0033	0.0246	-0.0085	-0.0031	0.0045	-0.0078	-0.0008	0.0021
746_Teno_3303_2003	-0.0127	-0.0104	0.0029	0.0116	0.0105	-0.0023	0.0023	0.0004	-0.0005	-0.0062
747_Teno_3305_2003	-0.01	-0.0073	-0.0015	-0.0191	0.0049	0.0022	-0.0005	0.0	0.0034	0.0145
748_Teno_3307_2003	-0.0166	-0.0077	-0.0045	0.0119	0.0024	-0.0013	-0.0008	0.0003	0.0012	0.0026
749_Teno_3308_2003	-0.0095	-0.0137	-0.0083	0.0146	0.0107	-0.01	0.001	0.0054	0.0022	-0.0004
750_Teno_3309_2003	-0.0074	-0.0111	-0.0083	-0.0231	0.0111	-0.0008	-0.0082	-0.0055	0.001	-0.0014
751_Teno_3317_2003	-0.01	-0.0118	-0.0036	0.0095	-0.0074	-0.0012	0.0069	0.0053	-0.0006	0.0021
752_Teno_3319_2003	-0.0071	-0.0136	-0.0054	0.0079	0.0085	0.0036	-0.0005	0.0094	0.001	0.001
753_Teno_3320_2003	-0.0087	-0.0085	0.0033	-0.0085	-0.0062	-0.0066	0.0056	-0.0026	-0.0009	-0.0001
754_Teno_3321_2003	-0.0126	-0.0174	-0.004	-0.0153	-0.0094	-0.0069	0.001	-0.0003	0.0001	-0.0002
755_Teno_3347_2003	-0.0165	-0.0123	-0.005	-0.0243	0.0093	-0.0084	-0.0051	-0.0005	0.0	-0.0003
756_Teno_3348_2003	-0.0115	-0.0121	-0.0106	-0.0177	-0.0034	0.0012	0.0017	0.0026	0.0004	-0.0004
757_Teno_3349_2003	-0.0089	-0.0027	-0.006	0.005	-0.0029	-0.0025	0.0005	0.0083	-0.0017	-0.0041
758_Teno_3351_2003	-0.0129	-0.0137	-0.0035	0.0205	0.0135	-0.0079	-0.0003	-0.002	-0.001	0.0058
759_Teno_3352_2003	-0.0124	-0.0164	-0.0035	0.0197	0.002	-0.0017	-0.0007	0.0001	0.0006	0.0021
760_Teno_3355_2003	-0.0111	-0.015	-0.0027	0.0213	0.0148	0.0067	-0.0067	-0.0002	0.0002	-0.0019
761_Teno_3360_2003	-0.0169	-0.0201	-0.0015	-0.0216	-0.0098	-0.0053	0.0062	-0.0002	0.0014	0.0009
762_Teno_3402_2003	-0.0065	-0.0054	-0.0118	-0.0062	-0.0035	0.0008	0.0026	-0.0004	0.0052	0.002
763_Teno_3409_2003	-0.0172	-0.007	-0.0183	0.0033	0.0093	0.0141	-0.0078	0.0052	-0.0018	-0.0047
764_Teno_3410_2003	-0.013	-0.0175	-0.0094	0.0165	0.0053	-0.0093	-0.0021	-0.0029	-0.0005	0.0005
765_Teno_3498_2003	-0.0124	-0.0148	-0.0061	-0.0356	-0.004	0.0038	0.0004	0.0027	-0.0027	-0.0002
766_Teno_3503_2003	-0.0073	-0.0129	-0.0048	0.0057	-0.001	0.0054	-0.0003	-0.0016	0.0043	-0.0015
767_Teno_3504_2003	-0.0109	-0.0095	0.0042	0.0196	0.0134	-0.0103	-0.006	-0.0016	0.0003	-0.0007
768_Teno_3505_2003	-0.0073	-0.0119	-0.0138	0.0088	0.0059	-0.0011	-0.0022	0.0022	-0.0002	-0.0001
769_Teno_3506_2003	-0.0111	-0.0131	0.001	0.0217	0.0051	0.0017	0.0105	0.002	0.0	0.008
770_Teno_3507_2003	-0.0086	-0.0099	-0.0042	0.0059	0.0011	0.0069	-0.0019	0.0057	-0.002	-0.0018
771_Teno_3508_2003	-0.0076	-0.0172	-0.0061	0.0075	-0.002	-0.0031	0.0029	-0.0022	0.0016	-0.0008
772_Teno_3509_2003	-0.0146	-0.011	-0.0114	-0.0059	-0.0033	-0.0034	0.0004	0.001	-0.0	0.0022
773_Teno_3511_2003	-0.0121	-0.0121	-0.01	0.011	0.0053	0.0012	-0.0065	-0.0005	-0.0026	-0.0
774_Teno_3513_2003	-0.0095	-0.0178	-0.0029	-0.0272	-0.0095	0.0061	-0.0056	-0.0046	-0.0018	-0.0
775_Teno_3517_2003	-0.0141	-0.0114	0.0023	-0.0256	-0.0015	-0.0047	-0.0031	-0.0007	0.0001	-0.0014
776_Teno_3548_2003	-0.0119	-0.0081	-0.0055	-0.0212	0.0034	-0.0074	0.0023	0.0023	-0.0011	-0.0004
777_Teno_3549_2003	-0.0068	-0.0104	-0.0028	-0.02	0.0053	0.0007	0.0033	-0.0006	0.0004	0.003
778_Teno_3550_2003	-0.0007	-0.0117	-0.0086	-0.0093	0.0128	0.0022	0.005	0.003	-0.0001	-0.0
779_Teno_3551_2003	-0.0089	-0.0133	-0.0105	-0.0061	-0.0006	-0.0026	-0.0094	-0.0036	-0.003	0.0015
780_Teno_3557_2003	-0.0165	-0.0082	0.0033	-0.0124	0.0018	-0.0004	0.0033	0.0018	-0.0037	-0.0003
781_Teno_3558_2003	-0.0047	-0.0088	0.0036	0.0009	-0.0017	0.0043	0.0014	0.0004	-0.0001	0.0
782_Teno_3566_2003	-0.0117	-0.0129	0.0054	-0.0064	0.0039	-0.0111	0.0092	0.0072	0.0004	0.0028
783_Teno_3567_2003	-0.009	-0.0128	-0.0072	-0.0024	0.0033	-0.0071	0.0074	0.0313	-0.0057	0.0101
784_Teno_3574_2003	-0.0108	-0.0066	-0.0104	-0.0107	-0.0034	-0.0084	-0.006	-0.0044	-0.0002	-0.0007
785_Teno_3598_2003	-0.0077	-0.0135	0.0007	-0.0305	-0.0057	0.0092	-0.0111	-0.0008	0.0005	0.0
786_Teno_3649_2003	-0.0127	-0.0075	-0.0045	-0.0065	0.0081	0.0061	0.0095	0.0019	-0.0017	0.0016
787_Teno_3650_2003	-0.0103	-0.0107	-0.0084	-0.0264	0.007	0.0043	-0.0057	-0.0006	-0.0001	0.0013
788_Teno_3653_2003	-0.0111	-0.008	0.0008	-0.0051	-0.0004	-0.0082	-0.0001	-0.0002	-0.0006	0.0002
789_Teno_3657_2003	-0.0156	-0.0109	-0.0014	0.0069	0.0049	-0.0071	-0.0063	-0.0015	-0.0003	-0.0016
790_Teno_3660_2003	-0.0146	-0.0094	-0.0011	-0.0242	0.0062	-0.0031	0.002	0.0039	0.0016	-0.0048
791_Teno_3677_2003	-0.0086	-0.0106	0.0026	0.0016	0.0004	-0.0014	-0.0017	-0.0015	-0.0011	-0.0012
792_Teno_3679_2003	-0.0155	-0.0102	-0.0027	-0.0255	0.0137	-0.0011	-0.0031	0.0009	-0.0074	0.0061
793_Teno_3681_2003	-0.0129	-0.0108	0.0014	-0.0038	0.007	0.0039	0.0056	0.0017	-0.0002	-0.0007
794_Teno_3683_2003	-0.0104	-0.0137	-0.009	0.0091	-0.0069	0.0006	0.0005	-0.0003	0.0006	0.0023
795_Teno_3684_2003	-0.0095	-0.0071	-0.0064	-0.0115	-0.0059	-0.0057	0.0045	0.0018	0.001	-0.0005
796_Teno_3685_2003	-0.0139	-0.0124	-0.0071	0.0116	0.0111	-0.0053	-0.0022	0.0046	-0.0002	-0.0003
797_Teno_3687_2003	-0.0148	-0.013	-0.007	-0.0254	-0.0017	0.0107	-0.0044	-0.0	0.001	-0.0025
798_Teno_3688_2003	-0.0054	-0.0134	-0.0036	0.0002	-0.0033	-0.0091	-0.0015	-0.0021	-0.0076	-0.0072
799_Teno_3690_2003	-0.0086	-0.0057	0.0065	0.0027	0.0024	0.0136	0.005	0.0064	0.0001	-0.0003
800_Teno_3692_2003	-0.0121	-0.0137	0.0015	0.0205	0.0017	0.0022	-0.0002	-0.0006	-0.0032	0.0088
801_Teno_3695_2003	-0.012	-0.0149	-0.0085	-0.0198	0.0005	-0.0018	-0.0004	0.0024	-0.0006	0.0007
802_Teno_3858_2003	-0.0067	-0.0125	-0.0031	-0.0205	-0.0139	0.0064	0.0045	-0.0022	-0.0007	-0.0007
803_Teno_3865_2003	-0.0047	-0.0098	0.0051	-0.0125	-0.008	-0.0019	-0.0035	0.0032	-0.0071	-0.0019
804_Teno_3866_2003	-0.0088	-0.0187	-0.0107	-0.011	0.0005	0.006	-0.0043	-0.0008	0.0024	0.0004
805_Teno_3870_2003	-0.0066	-0.0119	-0.0081	-0.0212	-0.0045	0.0021	0.0	0.0031	0.0022	-0.0035
806_Teno_3892_2003	-0.0108	-0.0027	0.0066	-0.0019	-0.0068	-0.0015	0.0096	-0.0013	0.0031	-0.0058
807_Teno_3893_2003	-0.0097	-0.0169	-0.0032	0.0062	0.0031	-0.0114	0.009	0.0008	0.0	-0.0002
808_Teno_3999_2003	-0.0121	-0.0102	-0.0011	-0.024	0.0081	0.0044	0.0014	-0.0001	-0.0003	0.0017
809_Teno_4000_2003	-0.0114	-0.016	-0.0055	0.0171	0.0044	-0.0095	0.0023	-0.0005	-0.0001	-0.0016
810_Teno_4006_2003	-0.0005	-0.0053	-0.0014	-0.0017	-0.0039	-0.0007	0.0033	0.0004	-0.0	0.0072
811_Teno_4088_2003	-0.0124	-0.0163	-0.0066	-0.0109	-0.0104	0.0101	0.0024	0.0001	-0.0001	0.0043
812_Teno_4099_2003	-0.0115	-0.0116	-0.009	0.0035	-0.0045	-0.0093	0.0007	0.0033	0.0009	0.0025
813_Teno_4103_2003	-0.002	-0.0126	0.0059	-0.0019	-0.0024	0.0067	-0.0019	-0.0028	-0.0013	0.0001
814_Teno_4105_2003	-0.0054	-0.0109	-0.0037	-0.0042	0.0057	0.0044	0.0092	0.0001	-0.0285	0.026
815_Teno_4112_2003	-0.0096	-0.0137	-0.0123	-0.0247	0.006	0.0001	0.0003	-0.0003	-0.0003	0.0021
816_Teno_4115_2003	-0.0064	-0.0112	0.0033	0.0135	0.003	0.0008	0.0054	0.0005	0.0004	0.002
817_Teno_4119_2003	-0.0101	-0.0146	-0.0057	-0.0152	-0.0125	-0.0039	0.0029	-0.0021	-0.0076	-0.0029
818_Teno_4123_2003	-0.0013	-0.0089	-0.0011	-0.0035	-0.0049	-0.0002	-0.0049	-0.0009	0.0004	0.0026
819_Teno_4124_2003	-0.0119	-0.0151	-0.0031	-0.0308	0.0012	-0.0015	-0.0037	-0.0019	-0.0042	0.0024
820_Teno_4139_2003	-0.0069	-0.0094	-0.0002	0.0089	-0.0021	-0.0042	0.0055	-0.0011	-0.0126	-0.0052
821_Teno_4152_2003	-0.0063	-0.0149	-0.0002	0.0124	0.0001	0.0017	0.003	0.009	-0.0093	0.0066
822_Teno_4154_2003	-0.0169	-0.011	-0.0071	0.0049	0.0002	0.0012	0.0047	0.0014	0.0014	0.0002
823_Teno_4155_2003	-0.0135	-0.0151	-0.0052	-0.0317	-0.0	0.0011	-0.0016	0.0	0.0009	-0.0013
824_Teno_4158_2003	-0.0131	-0.0113	-0.0088	-0.0084	0.0117	-0.0022	0.0029	0.0064	0.0005	-0.0
900_Tornio_5_1_1	0.0557	-0.0116	-0.0112	0.0019	-0.0019	0.0005	0.0059	0.0026	0.0043	0.0085
901_Tornio_7_1_1	0.0581	-0.0138	-0.0101	0.0003	-0.0005	-0.0003	0.0054	-0.0117	0.0006	-0.0011
902_Tornio_8_1	0.0562	-0.0083	-0.0038	-0.0001	-0.0083	-0.0039	0.0071	-0.0109	-0.0012	-0.0001
